tweet_id,author_id,created_at,text,retweet_count,reply_count,like_count,quote_count,start_time,end_time
1983450016380600489,1466358900093952000,2025-10-29 08:25:09+00:00,"@NalinisKitchen am the one, who never bought anything from these new age fraudsters calls startups😂😂, lenskart,zomato,swiggy, licious tc.",0,0,0,0,2025-10-27,2025-10-29
1983449698057998486,1291783412143906817,2025-10-29 08:23:53+00:00,@VadaPav8 @AyushiiDoshiii @zomato What you mentioned are all heavily accent influenced words. There is no grammatical errors in this. Stucked and stucking aren’t even words but people use it.,0,0,1,0,2025-10-27,2025-10-29
1983449369140658299,1700022462917025792,2025-10-29 08:22:34+00:00,"5️⃣ Premium Gift-Card Hack

Use premium cards like HDFC Infinia, IndusInd Emerald Private Metal Credit Card, or Diners Club Black Credit Card to buy Swiggy / Zomato / Amazon gift cards, then spend those, effectively stacking more value.

There are running offers too, like Axis",0,2,6,0,2025-10-27,2025-10-29
1983449112566714798,2171634145,2025-10-29 08:21:33+00:00,"Zomato valuation was somewhat justifiable precisely because they weren't doing this. 

They were an aggregator selling ad space etc. and their own cash flow was not required for their expansion.

Lenskart is the opposite of this. https://t.co/k1D0yqMGDR",0,0,0,0,2025-10-27,2025-10-29
1983448622596534313,500669196,2025-10-29 08:19:36+00:00,"@talinashro @modejawjawjaw 4/ 
Big thanks to our reviewers - Madhusudhan (https://t.co/vg98rb5It6), @jatin_katyal13 (Zomato), Rolland (Rubrik), Giridharan (Hasura), Upendra (Ixigo), Tejas (ex-Jiva), Prakhar (Sharechat), and Nikhil (PhonePe).
And to Anjali Jindal for volunteering to coordinate the pitches",0,1,1,0,2025-10-27,2025-10-29
1983448166541500898,1983446418753814528,2025-10-29 08:17:48+00:00,"I really wish Zomato recognizes and rewards such hardworking, humble, and kind people. They are the real reason your service feels so human and heartwarming.

Please do appreciate him — he truly deserves it. 
His name is Deepak Singh https://t.co/PF49coVEUW",0,0,0,0,2025-10-27,2025-10-29
1983448145720996214,1983446418753814528,2025-10-29 08:17:43+00:00,"@zomato @zomatocare @Zomato_delivery @deepigoyal 

Hi Zomato Team,

Today, I had one of those moments that really touched my heart. I wasn’t feeling well and was lying on my bed when your delivery partner called and said politely,  Sir, please collect your order.”",0,1,0,0,2025-10-27,2025-10-29
1983448016230244670,1338394930276757506,2025-10-29 08:17:12+00:00,"@zomato i order a shahi paneer that is delivered undercooked. I want my refund right now 
Nobody is listening in your customer support",0,1,0,0,2025-10-27,2025-10-29
1983447021563588650,2551882021,2025-10-29 08:13:15+00:00,@zomatocare @zomato  please update this 🙏  as pending since long time . https://t.co/a92s0VoMJQ,0,1,0,0,2025-10-27,2025-10-29
1983446863220224089,1902602496088178688,2025-10-29 08:12:37+00:00,@doctorleels @Swiggy Zomato is always better 🙂‍↕️,0,1,1,0,2025-10-27,2025-10-29
1983446742411686124,1892522476804177920,2025-10-29 08:12:08+00:00,@zomato plz sir I'd plz active karado plz sir https://t.co/dGyDlg9oav,0,1,0,0,2025-10-27,2025-10-29
1983446706730783190,86046157,2025-10-29 08:12:00+00:00,"@AyushiiDoshiii @zomato Whenever I see delivery boys riding bikes at high speed, that too without wearing helmets, the first thought that occurs to me is why they are putting their own life in peril and that of others too with dangerous driving? The fact is no one can control the traffic on roads except",0,0,0,0,2025-10-27,2025-10-29
1983446689437626495,1583738180238733317,2025-10-29 08:11:56+00:00,"@imYadav31 Gold doesn't save you from ever rising ""Platform Fees"" / Rain Fees &amp; this limit of ""free delivery"" above Rs. 49 / 99 / 149 is now 199 &amp; may be 499 by 2030 in Gold membership :) @zomato",0,1,5,0,2025-10-27,2025-10-29
1983446356883845544,1932632809991999488,2025-10-29 08:10:36+00:00,"@Ashish6446 @AyushiiDoshiii @zomato That's exactly what I called out.

But then it's easier to accept-avoid if certain intellectually constricted minds remain incapable of seeing beyond simplistic narratives, and are really happy about it.
We don't want to steal their thunder 😁",0,0,0,0,2025-10-27,2025-10-29
1983446057091772856,1253187946917752832,2025-10-29 08:09:25+00:00,Ordered panner pepper bowl from freshmenu through @zomato inside the packaging both panner and chicken mixed and by seeing it you cannot identify which is panner and chicken.Tried to complain this to @zomato but their chat service is pathetic it's always suggesting to send email https://t.co/olf8S21sEj,0,1,0,0,2025-10-27,2025-10-29
1983445893971071083,1983442256918175744,2025-10-29 08:08:46+00:00,"Hey @zomato @zomatocare @deepigoyal,
I ordered from Maa Akashdeep Dhaba (Order ID: 7408504830, 23 Oct 9:59 PM) — food arrived spilled &amp; not consumable due to poor packaging.
It’s been 5–6 days and @zomatocare hasn’t replied to my mail.
Please check and issue a refund. https://t.co/sgLihB6vrr",0,1,0,0,2025-10-27,2025-10-29
1983445536368931198,3268748988,2025-10-29 08:07:21+00:00,"I sent an email with complaint of completely soggy and low quality food delivery on 25th Oct. 

Still got no response.  Ticket ID received through email is 122829868. It’s not good see you don’t care anymore about complaints and feedbacks.

@zomatocare 
@zomato",0,1,0,0,2025-10-27,2025-10-29
1983445185699971487,589200293,2025-10-29 08:05:57+00:00,"@akashtiwari1007 I ended up paying for it after the free trial

delivery timelines vary immensely compared to zomato",0,1,1,0,2025-10-27,2025-10-29
1983443383940259880,1983439008761004032,2025-10-29 07:58:47+00:00,Ordered from Zomato: bland &amp; raw. Helpdesk says email. Email says nope. Result? Starving while they shuffle paperwork. Classic Zomato.@zomato @zomatocare #Zomatosucks,0,1,0,0,2025-10-27,2025-10-29
1983443332182520082,902533674565984256,2025-10-29 07:58:35+00:00,@AyushiiDoshiii @zomato Same reply was given to me happened to my delivery from amazon @amazonIN i told them give me hospital address or delivery boy contact so that I can help him. They were caught in trap,0,0,3,0,2025-10-27,2025-10-29
1983443043253727483,856563316952416257,2025-10-29 07:57:26+00:00,@darshanvmehta1 That cud be tech company as well if had been colab with zomato,0,0,0,0,2025-10-27,2025-10-29
1983443013922943227,114132396,2025-10-29 07:57:19+00:00,"@AyushiiDoshiii @zomato Delivery boy met accident, bike got punctured, most of the time these are excuses made by the executives in case of non delivery. Sometime it may be true, but most of the time this is not true",0,0,0,0,2025-10-27,2025-10-29
1983442798524412160,1883488935315484672,2025-10-29 07:56:28+00:00,@deepigoyal @zomatocare  we r humans not robot ur behaviour is very rudely the agent who promised me yesterday for refund might she forgot may be any issues but ur handling the query is very rude Zomato u can ask  Danish about the conversation on refund not respond is not a way..,0,1,0,0,2025-10-27,2025-10-29
1983442663274938670,1293952558843666433,2025-10-29 07:55:56+00:00,@AyushiiDoshiii @zomato Scam bro scam.,0,1,2,0,2025-10-27,2025-10-29
1983442568252903887,3094134012,2025-10-29 07:55:33+00:00,@AyushiiDoshiii @zomato Great message you've passed on to society. We really need to consider others' points of view as well.,0,0,0,0,2025-10-27,2025-10-29
1983442553631584527,1168066798421336070,2025-10-29 07:55:30+00:00,"@axar_H @AyushiiDoshiii @zomato No sir, these are gems because they are untouched yet. Once you standardize them, they will lose all their value.
थ्योरी for theory in North, अग्नेष्ट for against in South, भेरी for very in East, स्नेक for snack in West .. Can't be standardized because they are so locally grown‼️",1,1,1,0,2025-10-27,2025-10-29
1983442327667675362,1486174640745910276,2025-10-29 07:54:36+00:00,@megzie0925 @AyushiiDoshiii @zomato We should nuke new delhi 🤔,0,0,0,0,2025-10-27,2025-10-29
1983442326602371227,589200293,2025-10-29 07:54:35+00:00,Swiggy Black &gt;&gt;&gt;&gt;&gt; Zomato,0,1,2,0,2025-10-27,2025-10-29
1983442009387085876,1983439008761004032,2025-10-29 07:53:20+00:00,Ordered from Zomato: bland &amp; raw. Helpdesk says email. Email says nope. Result? Starving while they shuffle paperwork. Classic Zomato.@zomato @deepigoyal @zomatocare,0,1,0,0,2025-10-27,2025-10-29
1983441978869330128,1289603250287599622,2025-10-29 07:53:12+00:00,@InvesysCapital @VishalRChauhan1 Isn't companies like zomato when included in nifty screws pe considerably. Imho not right way to look at nifty pe,0,0,0,0,2025-10-27,2025-10-29
1983441905200570386,1451798265154834434,2025-10-29 07:52:55+00:00,"Over the year I have learnt this thing from Platform business. 

In the beginning of my stock market journey I have missed Zomato because of its aggressive PE.

And from CarTrade even though I have joined the journey at much later stage but a lesson for me. 

&gt;Operating leverage",1,2,15,0,2025-10-27,2025-10-29
1983441293222248844,568092650,2025-10-29 07:50:29+00:00,@sandipsabharwal you are 100 % correct. But what about those high pe stocks like Kalyan and zomato Ola naykaa paytm and many more list goe on and on.why about those fund managers who have invested humongous money and made it grand success.they all should introspect themselves https://t.co/mPUjZfYItO,0,0,0,0,2025-10-27,2025-10-29
1983439633485852989,1748197283261222912,2025-10-29 07:43:53+00:00,@AyushiiDoshiii @zomato Never call mcdonald or dominoes from zomato and swiggy always pathetic service use individual app,0,0,0,0,2025-10-27,2025-10-29
1983439577101807923,1757012038348623872,2025-10-29 07:43:40+00:00,"guys , have u made profits in our #irctc or #concor #eternal #zomato trades which we posted here for free???

#nifty #sensex #giftnifty #btst",0,0,0,0,2025-10-27,2025-10-29
1983439551961153787,1610896170821505024,2025-10-29 07:43:34+00:00,"@letsblinkit I ordered a product from Blinkit that arrived defective. 
I’ve contacted support multiple times but haven’t received help yet. 
Please assist with a replacement or refund. 
Order ID: ORD20237810495

@blinkitcares @zomato @zomatocare @jagograhakjago",0,2,0,1,2025-10-27,2025-10-29
1983439162545258846,1281881120963887104,2025-10-29 07:42:01+00:00,"@AyushiiDoshiii @zomato It's pathetic to see people stealing food parcels... It's not that they can't afford, it's just the utter low-level mentality of some that makes us a laughingstock around the world.",0,0,0,0,2025-10-27,2025-10-29
1983439127610839383,1406942531024130053,2025-10-29 07:41:53+00:00,@hajarkagalwa Zomato is better..they suggest roti with gulab jamun at least 😂,0,0,0,0,2025-10-27,2025-10-29
1983438816716435584,26183837,2025-10-29 07:40:39+00:00,@AyushiiDoshiii @zomato Often these delivery riders take wrongside driving or fast driving to deliver food early which sometimes leads to accident. This might not be the case here but still thought of saying it.,0,0,1,0,2025-10-27,2025-10-29
1983438795623297254,91975129,2025-10-29 07:40:34+00:00,"@dhanashree0910 My cook also tried the same
Once I did not say anything and the next time when I restocked 
I said I need 3 days advanced notice
If not, that day's meal will be ordered from zomato and deducted from your salary
Never faced that issue since 2021",1,1,7,0,2025-10-27,2025-10-29
1983438449786204249,862889602973143041,2025-10-29 07:39:11+00:00,"😍🍕🍔🍟🥪🌯🧋
FOODBOSS NOW in Bharuch

🛵Your Food &amp; Grocery Delivery Partner...

👌Download Now &amp; Get Upto 30% Lower then Swiggy &amp; Zomato

🤩Menu Rates Are Actual As Restaurant Menu

To Register Your Restaurant &amp; Food Business Contact Us Now On 6352206422 https://t.co/wGu6IKHVEV",0,0,0,0,2025-10-27,2025-10-29
1983438354759942277,75789991,2025-10-29 07:38:48+00:00,"@NalinisKitchen Its all about right packaging/marketing a business idea. He did it! As a customer, one has a choice. For that matter, there was a business 'Meals on Wheels' that folded up but Zomato thrived though started as a competition to Burrp!! OYO is nothing but glorified Make myTrip.",0,0,0,0,2025-10-27,2025-10-29
1983438115252674968,1646706148064759808,2025-10-29 07:37:51+00:00,@AyushiiDoshiii @zomato Have heard lot of delivery accident stories. Who knows whats true,0,0,0,0,2025-10-27,2025-10-29
1983437590285234451,1213343684009193473,2025-10-29 07:35:46+00:00,"Apply for the Lifetime FREE RIO Credit Card &amp; Earn assured cashback on EVERY Scan &amp; Swipe 🔥🔥

👉 Apply Now: https://t.co/yHHtihdVgf

Benefits:
• 1+1 Movie Tickets on District &amp; BookMyShow 🎬
• Flat ₹150 Off on Zomato 🍕
• 40% Off on Swiggy Food &amp; Instamart 🍔 https://t.co/32DTqPxcvj",0,1,1,0,2025-10-27,2025-10-29
1983437265390239795,1983434901224660992,2025-10-29 07:34:29+00:00,"Yesterday while travelling in train, I ordered from Burger King from Bhopal, the packaging of which was completely damaged, the cold drink was completely empty, I even spoke to Zomato support but no solution was found my 653 rupees were wasted. @BurgerKing @IRCTCofficial @zomato",0,2,1,0,2025-10-27,2025-10-29
1983437018345681224,45748472,2025-10-29 07:33:30+00:00,"@zomato @zomatocare well done.

Big salute to you!!! For providing a life of dignity.",0,0,0,0,2025-10-27,2025-10-29
1983437008065482991,1796813823636389888,2025-10-29 07:33:27+00:00,"@sahilbhadviya That's just Lazy analysis

Every tom dick and harry mf house today holds zomato - doesn't mean don't invest in them",0,0,0,0,2025-10-27,2025-10-29
1983436653910995246,1072162185571381249,2025-10-29 07:32:03+00:00,@AyushiiDoshiii @zomato You constantly calling him might be the only reason it happened. 😒,0,0,0,0,2025-10-27,2025-10-29
1983436442912338350,45748472,2025-10-29 07:31:13+00:00,"@zomato @Zomato_delivery 

Big respect to you for providing a platform to differently abled superheroes. I ordered a birthday cake and it is being delivered by one such superhero. Restaurant called to inform me that the cake may be a bit smashed because of handling.  1/2",0,2,0,0,2025-10-27,2025-10-29
1983436293079216505,1081391768233361411,2025-10-29 07:30:37+00:00,"@deepigoyal My name is omprakash Singh, and I am currently registered as a Zomato Delivery Partner (ID:  FE5227875)

I am a Person with Disability (Hearing Impairment) and I hold a valid Medical Certificate and UDID Certificate.

I kindly request your support for:

Approval under Zomato’s",0,0,0,0,2025-10-27,2025-10-29
1983436140544762270,1838127279295143936,2025-10-29 07:30:01+00:00,"Day 153, Blinkit order 1041299582 Protein delivered damaged leaking by 30 May Contacted support no resolution Need immediate replacement  @letsblinkit @blinkitcares @zomato @zomatocare",0,0,0,0,2025-10-27,2025-10-29
1983436137399263364,2892512942,2025-10-29 07:30:00+00:00,"Owning a dining #CreditCard can lead to significant savings on food delivery &amp; dining out. With cashback, discounts &amp; rewards, issuers like  @HDFC_Bank  &amp; @AxisBank  offer exclusive deals and benefits with Zomato &amp; Swiggy. Here's a comparison of the best value-back options. https://t.co/44CtLZyqTO",0,1,0,0,2025-10-27,2025-10-29
1983435975788498974,60256614,2025-10-29 07:29:21+00:00,"DM Ans: well look as much as you enjoy Zomato Services, they have been bleeding investor money infact they had to fix their unit economics right before their IPO, not ruling out ur valuation mindset but for me that’s like a sham, u have got to be unit economics positive!",0,1,0,0,2025-10-27,2025-10-29
1983435898336465013,1856686355809476608,2025-10-29 07:29:03+00:00,"@miless_15 @rapidobikeapp Audacity of having money
She easily would have paid him instead she choose to get some money for her blue tick n posted a video for ₹20 she is doing all this drama
I remember zomato girl’s incident playing victim card
So cant say who’s at fault without knowing full story",0,0,10,0,2025-10-27,2025-10-29
1983435874001145960,1856686355809476608,2025-10-29 07:28:57+00:00,"Audacity of having money
She easily would have paid him instead she choose to get some money for her blue tick n posted a video for ₹20 she is doing all this drama
I remember zomato girl’s incident playing victim card
So cant say who’s at fault without knowing full story https://t.co/nHV0jSyiJE",0,0,3,0,2025-10-27,2025-10-29
1983435613987844475,110183943,2025-10-29 07:27:55+00:00,"@sahilbhadviya What exactly is the reason for such negativity about Lenskart only, when all such startup IPOs like zomato, swiggy, pb fintech, paytm, naykaa came with obnoxious valuations &amp; most of them gave handsome returns &amp; even business improvement after IPO.
Why single out Lenskart?",0,0,1,0,2025-10-27,2025-10-29
1983435452079378893,1222383509202849793,2025-10-29 07:27:16+00:00,nobody gave a damn when “dividend funds” subscribed to zomato ipo but everybody is behind lenskart now 😭🤣 https://t.co/hM7hdR5MiE,2,1,28,0,2025-10-27,2025-10-29
1983434956882973032,1720665183188922368,2025-10-29 07:25:18+00:00,"@MalakShah01 @imYadav31 Zomato Gold allows stacking multiple memberships, extending validity each time. Users can buy or redeem cheap extensions (like ₹30 for 6 months) repeatedly, potentially reaching 2035 with enough stacks. No apparent limit, as seen in similar posts up to 2028+.",0,0,0,0,2025-10-27,2025-10-29
1983434507132006402,1883488935315484672,2025-10-29 07:23:31+00:00,@zomatocare @deepigoyal was placing order everyday but ur agent Danish yesterday promise for both refund and compensation but not iniated my refund this is the new scan...I always trust on Zomato premium customer but now as ur cancellation delay and refund scam is genuine...thank https://t.co/Q3dcI9bKMz,0,1,0,0,2025-10-27,2025-10-29
1983434117133070340,171820929,2025-10-29 07:21:58+00:00,"@AyushiiDoshiii @zomato Whatever may be the case, if it was any sort of scam they wouldn't have refunded u ur whole amount",0,0,17,0,2025-10-27,2025-10-29
1983433677922283674,911174531594698753,2025-10-29 07:20:13+00:00,"During Deepawali shopping, @letsblinkit issued fraudulent @zomato coupons to their customers which didn’t work despite the fact that both Blinkit and zomato are from the same company. They intentionally fooled customers! @FinMinIndia @jagograhakjago @RBI @ndtv @ANI @PTI_News",0,1,0,0,2025-10-27,2025-10-29
1983433529745911872,3118313324,2025-10-29 07:19:38+00:00,@zomatocare @zomatocare @zomato What is the update on the query I raised??#ConsumerRights #consumerProtection #FoodSecurity,0,0,1,0,2025-10-27,2025-10-29
1983433522565263613,308911990,2025-10-29 07:19:36+00:00,@AyushiiDoshiii @zomato Few days back seen Zepto guy struggling to push 2 wheeler with flat tyre on rainy day. Wondered about his ratings.,0,0,0,0,2025-10-27,2025-10-29
1983433144092209164,1176087463594323969,2025-10-29 07:18:06+00:00,@AyushiiDoshiii @zomato Accidents can happen but someone stealing food seems suspicious,0,0,0,0,2025-10-27,2025-10-29
1983433079822913988,819142684942143488,2025-10-29 07:17:51+00:00,@BritanniaIndLtd I have won zomato voucher in Britannia Chaturthi spin n win contest but still I haven't received zomato voucher yet. All details sent to dm also but no reply @BritanniaIndLtd,0,0,0,0,2025-10-27,2025-10-29
1983432657078992973,1287798190331183104,2025-10-29 07:16:10+00:00,@sag0rika @zomato That's Violation 🤬,0,0,0,0,2025-10-27,2025-10-29
1983432457551769871,1956828625686216704,2025-10-29 07:15:22+00:00,"@AyushiiDoshiii @zomato Didi kaha lawyer ho ap? ""stucked"" at one place likhti ho😭",0,0,0,0,2025-10-27,2025-10-29
1983432291453153415,1963509970114416642,2025-10-29 07:14:43+00:00,@Swiggy That's why @zomato is better then Swiggy,0,0,1,0,2025-10-27,2025-10-29
1983432038708617579,1915324468630781952,2025-10-29 07:13:43+00:00,"@zomato @zomatocare 
How come you are charging extra 25 Rs. as packaging charges for the same Subway order mentioning that it is decided and charged by the restaurant itself but the same is not applied on Swiggy ? And what special packaging are you providing ?
#zomato https://t.co/V1qvw6bv2a",0,1,0,0,2025-10-27,2025-10-29
1983431265786396680,1085864385547923456,2025-10-29 07:10:38+00:00,"@AyushiiDoshiii @zomato Is #Stucked an acceptable word, @AskPerplexity ? I guess the #Stuck itself is sufficient right?",0,0,0,0,2025-10-27,2025-10-29
1983430987309789501,1499389077669380098,2025-10-29 07:09:32+00:00,"@zomato @zomato @zomatocare I received hair in my food ., order id 7419087461
@fssaiindia https://t.co/kxzTCLzmNG",0,1,1,0,2025-10-27,2025-10-29
1983430936298758516,1267509554390216705,2025-10-29 07:09:20+00:00,@SnapmintEmi Dear Snapmint I Try To purchase A Zomato Gift Card But it’s Getting refresh can Your fix This Problem. https://t.co/GDPOIrRyQl,0,1,0,0,2025-10-27,2025-10-29
1983430760519659633,1714523026350575617,2025-10-29 07:08:38+00:00,@AyushiiDoshiii @zomato Not a real accident for sure (99.9%),0,0,0,0,2025-10-27,2025-10-29
1983430622522835059,786464264462606336,2025-10-29 07:08:05+00:00,@zomatocare @deepigoyal you should try to use zomato sometimes and try to reach customer care guy. everytime there is issue you tell us that u r not responsible and restraunt owner says zomato is responsible and we end up paying so much extra for same food and still gt cold and soggy,0,0,0,0,2025-10-27,2025-10-29
1983430357459542369,2537888076,2025-10-29 07:07:02+00:00,"@zomatocare Before the platform fee was less then also we were getting same operation. Now I see a lot of more charges like restaurant packing charge, GST. Delivery partner fee as an extra. Platform fee was 2₹ and now 12.5₹. In case of delay, cold food and spillage, Zomato doesn’t help.",0,1,0,0,2025-10-27,2025-10-29
1983430015363756439,786464264462606336,2025-10-29 07:05:40+00:00,"@zomatocare @deepigoyal i am no longer using zomato, moving to Swiggy. They have customer support and not bots for everything. also most orders I get from zomato is either soggy or cold for which neither u take responsibility nor owner. for pizza dominoes delivery hot pizza everytime.",0,0,0,0,2025-10-27,2025-10-29
1983429194832056475,1969795942334234624,2025-10-29 07:02:25+00:00,@AyushiiDoshiii @zomato Lol...even our companies r scammer,0,0,0,0,2025-10-27,2025-10-29
1983429008261034103,1486301030807924742,2025-10-29 07:01:40+00:00,"I ordered veg pizza and fanta cold drink but received non veg pizza and other brand coca cola Cold drink.. 
I am Hindu Zomato send non veg pizza 😡 
Zomato not solve my problem 
Order I'd --- 7410995875
@zomato @zomatocare @foodsafetygov @ConsumerReports https://t.co/OaP5tJSDXq",1,2,0,0,2025-10-27,2025-10-29
1983428761099124986,1483647215898099715,2025-10-29 07:00:41+00:00,@canihorhi @zomatocare @zomato Stop using!!!!,0,0,0,0,2025-10-27,2025-10-29
1983427443999551818,1738760063878324224,2025-10-29 06:55:27+00:00,@zomatocare @zomato @zomato @zomatocare do you care to reply? Or should I stop using zomato?,0,2,0,0,2025-10-27,2025-10-29
1983427355914948967,919887844235132929,2025-10-29 06:55:06+00:00,@sag0rika @zomato What really?? 🙂😑,0,0,0,0,2025-10-27,2025-10-29
1983426666409169207,1754422906246037504,2025-10-29 06:52:22+00:00,"Craving Something Spicy and Delicious? Try Our Chilly Chicken! 🍗🌶️
Indulge in the perfect blend of juicy chicken, fiery spices, and mouthwatering flavors. 

https://t.co/EDsfUHeI9U……………… https://t.co/Ff6qx9nNTr #chili chicken # #bhubaneswar #mircha #best #cateringservice https://t.co/Fyltcoz2Xz",0,0,0,0,2025-10-27,2025-10-29
1983426628748488821,1972346058937421824,2025-10-29 06:52:13+00:00,"@va_a14 Good swe resume template for zomato 
Check once if you want 

https://t.co/4wjQotLk6m",0,1,5,0,2025-10-27,2025-10-29
1983426575581499519,1381276107685695488,2025-10-29 06:52:00+00:00,@nakulvibhor zomato is winning this race,0,0,0,0,2025-10-27,2025-10-29
1983426534255014016,1771519154673291264,2025-10-29 06:51:50+00:00,"Craving Something Spicy and Delicious? Try Our Chilly Chicken! 🍗🌶️
Indulge in the perfect blend of juicy chicken, fiery spices, and mouthwatering flavors. 

https://t.co/l5Lo29vyPL……………… https://t.co/DyBML823d1 #chili chicken # #bhubaneswar #mircha #best #cateringservice https://t.co/6UNrELrYd3",0,0,0,0,2025-10-27,2025-10-29
1983426428160114758,3286336254,2025-10-29 06:51:25+00:00,"@rahulmimani @Swiggy @SwiggyInstamart @jagograhakjago @zomato @ZeptoNow @zeptocares @zomatocare @rahulmimani We apologize for this inconvenience. To assist you most effectively, could you please provide us with your order ID? 

^Priya",0,3,0,0,2025-10-27,2025-10-29
1983426323067658460,1826601173484548096,2025-10-29 06:51:00+00:00,"Orders chicken Schezwan fried rice from Dimsum momo and Express from Zomato
Got delivered tasteless food with bad ordour smell from the food 
No help from zomato customer care
@zomato @zomatocare",0,1,0,0,2025-10-27,2025-10-29
1983424978344390737,1192065727500410883,2025-10-29 06:45:39+00:00,@internl_combstn @Ravisutanjani @Mysuru Yes same on zomato also,0,0,0,0,2025-10-27,2025-10-29
1983424547333517496,1528681986554208256,2025-10-29 06:43:56+00:00,Please reopen my id FE 1293555 team zomato,0,0,0,0,2025-10-27,2025-10-29
1983424523262406662,89864043,2025-10-29 06:43:51+00:00,"@AyushiiDoshiii @zomato Woah talk about gaslighting the customer??? 😳😳 This is criminal behaviour from the Zomato guys, if true... 😳 ... Guilt tripping customers for expecting their food on time!!!😳",1,0,8,0,2025-10-27,2025-10-29
1983424196081598903,1528681986554208256,2025-10-29 06:42:33+00:00,Teams zomato please reopen my id FE 1293555,0,0,0,0,2025-10-27,2025-10-29
1983423744581554375,843455848538161152,2025-10-29 06:40:45+00:00,"@letsblinkit @zomatocare @zomato When you enabled options like re-order and Rate order, why don’t you enable Return order? Such a pathetic customer service",0,0,0,0,2025-10-27,2025-10-29
1983423342624620846,1022587698,2025-10-29 06:39:09+00:00,"@C0nfYousedSoul @investorniti zomato ipo at ₹76 went under ₹50 &amp; stayed there till mid 2023. same story: paytm, nykaa, delhivery, ola, tracxn, firstcry. these startups sell affluent futures valuation first, utility later.",0,1,0,0,2025-10-27,2025-10-29
1983423140094157029,1983420411200319488,2025-10-29 06:38:21+00:00,@zomatocare Order #7416089810 - Found HAIR in Pista House biryani. Email support rejected complaint saying images don't pass checks?! Insulting &amp; dismissive. Family couldn't eat the food. Need immediate resolution or filing NCH complaint. #Zomato #FoodSafety https://t.co/VA4JLQmhJd,0,2,0,0,2025-10-27,2025-10-29
1983423089934553414,2896334886,2025-10-29 06:38:09+00:00,@AyushiiDoshiii @zomato He never met with an accident... that's a lie...i experienced this many times with Swiggy and zomato 😂😂,0,0,2,0,2025-10-27,2025-10-29
1983422813966086512,1983101131183288320,2025-10-29 06:37:03+00:00,"Hello, Mr.@deepigoyal, @zomato, @zomatocare

 Please be responsible to your customers.
You cannot say“we are just intermediaries”and avoid accountability. If that is the case, who is responsible when the customer receives the wrong or bad food? Please don’t lose your credibility. https://t.co/zmYYaZ7ns1",0,1,0,0,2025-10-27,2025-10-29
1983422809293615199,777279266,2025-10-29 06:37:02+00:00,@AyushiiDoshiii @zomato True./Sorry to hear that. Hope he's all fine.,0,0,0,0,2025-10-27,2025-10-29
1983422795989348857,2510799974,2025-10-29 06:36:59+00:00,@Sidkksid_3108 Zomato has built a platform. It’s an aggregator. It’s not only e commerce. Other metrics don’t apply though.,0,0,0,0,2025-10-27,2025-10-29
1983422770936721464,134522619,2025-10-29 06:36:53+00:00,"@Ravisutanjani Some more ideas for @zomato and @Swiggy 

1. High traffic charges 
2. High AQI level charges 
3. Gated society handling charges / Security check in charges
4. Delivery Navigation charges",0,0,0,0,2025-10-27,2025-10-29
